input_seq_id;hit_num;accession_id;definition
185_plasma_Chelyabinsk;260;MG211605;HIV-1 isolate 16Tomsk2727 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;261;MG211586;HIV-1 isolate 16Tomsk2299 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;262;KF374776;HIV-1 isolate 11RU9934 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;263;KF374747;HIV-1 isolate 11RU9679 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;264;MT101802;HIV-1 isolate 16RU05 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;265;MN649306;HIV-1 isolate 26_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;266;MG211626;HIV-1 isolate 16Tomsk3627 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;267;MG211608;HIV-1 isolate 16Tomsk2753 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;268;KF374842;HIV-1 isolate 12RU38p from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;269;MT101803;HIV-1 isolate 16RU06 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;270;MG211594;HIV-1 isolate 16Tomsk2591 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;271;KX574385;HIV-1 isolate Kemerovo55 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;272;KF374849;HIV-1 isolate 13RU130 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;273;JX290252;HIV-1 isolate 10RU6112 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;274;MG211595;HIV-1 isolate 16Tomsk2603 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;275;MG211570;HIV-1 isolate 15Tomsk37 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;276;MG211554;HIV-1 isolate 15Tomsk10 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;277;KX574374;HIV-1 isolate Kemerovo41 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;278;MH543194;HIV-1 isolate 242_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;279;MG211602;HIV-1 isolate 16Tomsk2681 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;280;MG211544;HIV-1 isolate 14Tomsk62 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;281;KX574364;HIV-1 isolate Kemerovo23 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;282;MT101815;HIV-1 isolate 16RU26 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;283;MT101809;HIV-1 isolate 16RU14 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;284;MH543215;HIV-1 isolate 300_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;285;MG211617;HIV-1 isolate 16Tomsk3085 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;286;MG211576;HIV-1 isolate 15Tomsk49 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;287;KY235816;HIV-1 isolate 15UZ01m from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;288;KX574358;HIV-1 isolate Kemerovo06 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;289;MN649292;HIV-1 isolate 04_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;290;MG211601;HIV-1 isolate 16Tomsk2636 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;291;MG211552;HIV-1 isolate 15Tomsk08 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;292;KX574392;HIV-1 isolate Kemerovo03 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;293;KF374783;HIV-1 isolate 11RU10396 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;294;KX574375;HIV-1 isolate Kemerovo42 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;295;KF374765;HIV-1 isolate 11RU9825 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;296;KF374733;HIV-1 isolate 11RU9502 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;297;MW229219;HIV-1 isolate 54_KRS_08.19 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;298;MK245596;HIV-1 isolate 19-2_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;299;MH543204;HIV-1 isolate 266_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;300;MG799098;HIV-1 isolate KYR_Osh90 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;301;MG211629;HIV-1 isolate 16Tomsk8893 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;302;MG211614;HIV-1 isolate 16Tomsk2962 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;303;MG211607;HIV-1 isolate 16Tomsk2750 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;304;MG211568;HIV-1 isolate 15Tomsk33 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;305;KX574365;HIV-1 isolate Kemerovo24 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;306;KF374821;HIV-1 isolate 11RU12154 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;307;MW229214;HIV-1 isolate 12_KRS_12.18 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;308;AY829204;"HIV-1 isolate 02UZ693 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;309;MK228772;HIV-1 isolate 45_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;310;MG211543;HIV-1 isolate 14Tomsk42 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;311;KX574361;HIV-1 isolate Kemerovo18 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;312;MK245594;HIV-1 isolate 04-2_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;313;MG211628;HIV-1 isolate 16Tomsk8878 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;314;MG211618;HIV-1 isolate 16Tomsk3130 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;315;MF373150;HIV-1 isolate 039KZ from Sweden, partial genome
185_plasma_Chelyabinsk;316;KX574383;HIV-1 isolate Kemerovo52 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;317;KF374836;HIV-1 isolate 12RU16430 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;318;KF374814;HIV-1 isolate 11RU12106 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;319;JX290258;HIV-1 isolate 10RU6409 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;320;KX574370;HIV-1 isolate Kemerovo33 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;321;KF374828;HIV-1 isolate 11RU13552 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;322;MW229212;HIV-1 isolate 04_KRS_12.18 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;323;MH543211;HIV-1 isolate 290_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;324;MH543188;HIV-1 isolate 232_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;325;KF374835;HIV-1 isolate 12RU15573 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;326;KF374777;HIV-1 isolate 11RU9966 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;327;KF374716;HIV-1 isolate 12RU6994 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;328;MH543168;HIV-1 isolate 172_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;329;MG211611;HIV-1 isolate 16Tomsk2883 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;330;KX574363;HIV-1 isolate Kemerovo22 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;331;MZ327295;HIV-1 isolate RU_ERS_2568_2018 from Russia, complete genome
185_plasma_Chelyabinsk;332;MZ327293;HIV-1 isolate RU_ERS_2550_2018 from Russia, complete genome
185_plasma_Chelyabinsk;333;KF374740;HIV-1 isolate 11RU9654 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;334;KF374715;HIV-1 isolate 12RU6988 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;335;MT334923;HIV-1 isolate RU_ERS_1015_2016 from Russia, complete genome
185_plasma_Chelyabinsk;336;MK002585;HIV-1 isolate 95_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;337;MG211610;HIV-1 isolate 16Tomsk2864 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;338;KY235834;HIV-1 isolate 15UZ21 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;339;MH543306;HIV-1 isolate 216_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;340;MH543167;HIV-1 isolate 170_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;341;MH543140;HIV-1 isolate 88_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;342;MG211600;HIV-1 isolate 16Tomsk2632 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;343;KF374847;HIV-1 isolate 12RU686n from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;344;MK245728;HIV-1 isolate 336_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;345;MH543195;HIV-1 isolate 243_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;346;MH543132;HIV-1 isolate 71_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;347;MG211625;HIV-1 isolate 16Tomsk3595 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;348;MW229223;HIV-1 isolate 147_KRS_08.20 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;349;JX500705;HIV-1 isolate 12RU15r from Russia, partial genome
185_plasma_Chelyabinsk;350;MG211598;HIV-1 isolate 16Tomsk2624 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;351;MG211597;HIV-1 isolate 16Tomsk2613 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;352;JX290266;HIV-1 isolate 10RU6803 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;353;MK002580;HIV-1 isolate 84_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;354;KY235826;HIV-1 isolate 15UZ11 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;355;KF374720;HIV-1 isolate 12RU7003 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;356;KF374717;HIV-1 isolate 12RU6996 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;357;MK245761;HIV-1 isolate 475_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;358;MK245734;HIV-1 isolate 360_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;359;MK228767;HIV-1 isolate 40_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;360;MK228730;HIV-1 isolate 02_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;361;MH543146;HIV-1 isolate 108_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;362;MG799014;HIV-1 isolate KYR_Bishkek15 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;363;MG211575;HIV-1 isolate 15Tomsk47 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;364;KY238325;"HIV-1 isolate MSK_SK_005 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;365;MW229215;HIV-1 isolate 20_KRS_12.18 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;366;MH543203;HIV-1 isolate 265_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;367;MG211657;HIV-1 isolate 16Tomsk2621 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;368;MT101823;HIV-1 isolate 16RU36 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;369;MH543221;HIV-1 isolate 320_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;370;MH543207;HIV-1 isolate 275_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;371;MH543187;HIV-1 isolate 210_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;372;MG799095;HIV-1 isolate KYR_Osh81 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;373;MG799080;HIV-1 isolate KYR_Osh56 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;374;KX574382;HIV-1 isolate Kemerovo50 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;375;MG799079;HIV-1 isolate KYR_Osh55 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;376;KY235803;HIV-1 isolate 13UZ34 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;377;KY235797;HIV-1 isolate 13UZ01a from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;378;MT101811;HIV-1 isolate 16RU19 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;379;MK245752;HIV-1 isolate 428_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;380;MK245597;HIV-1 isolate 57_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;381;MK228761;HIV-1 isolate 34_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;382;MH543155;HIV-1 isolate 136_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;383;MG211661;HIV-1 isolate 16Tomsk8918 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;384;MG211560;HIV-1 isolate 15Tomsk19 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;385;KY238333;HIV-1 isolate MSK_SK_010_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;386;KX574380;HIV-1 isolate Kemerovo48 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;387;MT101808;HIV-1 isolate 16RU13 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;388;MN649303;HIV-1 isolate 20_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;389;MK228762;HIV-1 isolate 35_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;390;KY235840;HIV-1 isolate 15UZ30 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;391;KY235835;HIV-1 isolate 15UZ22 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;392;MH543177;HIV-1 isolate 189_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;393;KY235809;HIV-1 isolate 13UZ51 from Uzbekistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;394;MG799060;HIV-1 isolate KYR_Osh21 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;395;MN649300;HIV-1 isolate 14-2_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;396;MG264379;HIV-1 isolate Krasnodar01 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;397;MG799100;HIV-1 isolate KYR_Osh93 from Kyrgyzstan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;398;MN649297;HIV-1 isolate 12_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;399;MH543193;HIV-1 isolate 240_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;400;MH543128;HIV-1 isolate 65_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;1;JX290271;HIV-1 isolate 09RU2272 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;2;JX290250;HIV-1 isolate 10RU6037 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;3;MG264385;HIV-1 isolate Rostov03 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;4;KF374810;HIV-1 isolate 11RU12082 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;5;JX290251;HIV-1 isolate 10RU6049 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;6;MG264384;HIV-1 isolate Rostov02 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;7;KX574386;HIV-1 isolate Kemerovo56 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;8;KF374820;HIV-1 isolate 11RU12152 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;9;KF374764;HIV-1 isolate 11RU9822 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;10;MG211616;HIV-1 isolate 16Tomsk2972 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;11;KF374794;HIV-1 isolate 11RU10830 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;12;KF374762;HIV-1 isolate 11RU9799 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;13;KF374735;HIV-1 isolate 11RU9512 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;14;KF374730;HIV-1 isolate 11RU9478 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;15;KF374725;HIV-1 isolate 11RU9383 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;16;JX290264;HIV-1 isolate 10RU6691 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;17;KF374819;HIV-1 isolate 11RU12145 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;18;KF374770;HIV-1 isolate 11RU9899 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;19;JX290260;HIV-1 isolate 10RU6498 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;20;KF374841;HIV-1 isolate 12RU17000 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;21;KF374816;HIV-1 isolate 11RU12130 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;22;KF374799;HIV-1 isolate 11RU11905 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;23;KF374769;HIV-1 isolate 11RU9872 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;24;KF374742;HIV-1 isolate 11RU9661 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;25;KF374738;HIV-1 isolate 11RU9644 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;26;JX500700;HIV-1 isolate 10RU6649 from Russia, partial genome
186_liquor_Chelyabinsk;27;JX500698;HIV-1 isolate 11RU18n from Russia, partial genome
186_liquor_Chelyabinsk;28;JX290265;HIV-1 isolate 10RU6712 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;29;JX290263;HIV-1 isolate 10RU6649 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;30;JX290249;HIV-1 isolate 10RU5983 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;31;KF374811;HIV-1 isolate 11RU12094 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;32;KF374803;HIV-1 isolate 11RU11953 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;33;KF374778;HIV-1 isolate 11RU10361 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;34;KF374727;HIV-1 isolate 11RU9416 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;35;KF374722;HIV-1 isolate 12RU7005 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;36;MG211539;HIV-1 isolate 14Tomsk09 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;37;KF374839;HIV-1 isolate 12RU16911 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;38;KF374837;HIV-1 isolate 12RU16448 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;39;KF374830;HIV-1 isolate 12RU15214 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;40;KF374802;HIV-1 isolate 11RU11952 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;41;KF374798;HIV-1 isolate 11RU11900 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;42;KF374760;HIV-1 isolate 11RU9795 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;43;KF374757;HIV-1 isolate 11RU9785 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;44;KF374751;HIV-1 isolate 11RU9754 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;45;KF374743;HIV-1 isolate 11RU9662 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;46;KF374741;HIV-1 isolate 11RU9655 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;47;KF374723;HIV-1 isolate 12RU7006 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;48;KF374713;HIV-1 isolate 12RU6986 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;49;KF374711;HIV-1 isolate 12RU6984 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;50;JX500699;HIV-1 isolate 10RU5983 from Russia, partial genome
186_liquor_Chelyabinsk;51;JX290262;HIV-1 isolate 10RU6637 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;52;JX290255;HIV-1 isolate 10RU6311 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;53;JN230353;HIV-1 strain 10RU6637 from Russia, partial genome
186_liquor_Chelyabinsk;54;MG211581;HIV-1 isolate 16Tomsk2223 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;55;KF374779;HIV-1 isolate 11RU10367 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;56;KF374754;HIV-1 isolate 11RU9770 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;57;KF374736;HIV-1 isolate 11RU9631 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;58;MG211577;HIV-1 isolate 16Tomsk2045 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;59;MG211562;HIV-1 isolate 15Tomsk22 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;60;KF374827;HIV-1 isolate 11RU13095 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;61;KF374800;HIV-1 isolate 11RU11907 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;62;KF374767;HIV-1 isolate 11RU9828 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;63;KF374745;HIV-1 isolate 11RU9665 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;64;KF374732;HIV-1 isolate 11RU9489 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;65;JX290259;HIV-1 isolate 10RU6443 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;66;MG211620;HIV-1 isolate 16Tomsk3331 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;67;KF374824;HIV-1 isolate 11RU13053 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;68;KF374817;HIV-1 isolate 11RU12135 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;69;KF374771;HIV-1 isolate 11RU9901 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;70;MG211545;HIV-1 isolate 14Tomsk64 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;71;KX574381;HIV-1 isolate Kemerovo49 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;72;KF374845;HIV-1 isolate 12RU473n from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;73;KF374826;HIV-1 isolate 11RU13061 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;74;KF374809;HIV-1 isolate 11RU12081 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;75;KF374749;HIV-1 isolate 11RU9705 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;76;MT101833;HIV-1 isolate 16RU64 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;77;MT101813;HIV-1 isolate 16RU22 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;78;MG211585;HIV-1 isolate 16Tomsk2290 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;79;MG211573;HIV-1 isolate 15Tomsk41 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;80;KF374805;HIV-1 isolate 11RU11980 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;81;KF374789;HIV-1 isolate 11RU10482 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;82;KF374784;HIV-1 isolate 11RU10400 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;83;KF374748;HIV-1 isolate 11RU9681 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;84;KF374721;HIV-1 isolate 12RU7004 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;85;JX500701;HIV-1 isolate 09RU4829 from Russia, partial genome
186_liquor_Chelyabinsk;86;MN649290;HIV-1 isolate 01_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;87;MG211599;HIV-1 isolate 16Tomsk2628 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;88;MG211578;HIV-1 isolate 16Tomsk2167 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;89;KX574384;HIV-1 isolate Kemerovo54 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;90;KX574391;HIV-1 isolate Kemerovo62 from Russia pol protein (pol) gene, partial cds
